timestamp,text,retweets,likes,cleaned_text,processed_text
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/emFvO7A9IW

D0BYgEic @FlygirlKween @Hadrian_1221 @CalenWarkentin @dcypherz @raran_firehouse @thatguyfilms @keroltaylor @brunodcr0303 @EustaquioCarras @Sxvior_ @iwlldiesomeday_",0,0,"make 150250 within minutes 

learn more 

d0bygeic",make 150250 within minutes learn more d0bygeic
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/XwqqY0kH9s

pqXuBjhi @kumar_bhw96 @pooh_blessed_ @afrhadul_fff @ArtLabCollecti1 @rachel_vigne @katieauld95 @Collin_G_Wood @RogLem0186 @ThE4GhOsT @greensmaidston1 @nicogym38",0,0,"make 150250 within minutes 

learn more 

pqxubjhi",make 150250 within minutes learn more pqxubjhi
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/XwqqY0kH9s

nRA2OHxk @realvictorbraga @sentimetal_boy @MakaylaAddingto @TheWhalesCoin @petroniobispo1 @ManhHun69800908 @PaTheRealest01 @nici0106 @BJ_Walston @RizwanS88415148 @chuchuxiaoxin",0,0,"make 150300 within minutes 

welcome 

nra2ohxk",make 150300 within minutes welcome nra2ohxk
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/emFvO7A9IW

Y2pnewIX @loveyouposty @man_frying @shush7777 @monurocking143 @YovinValydon @CesarRRmzS @karimkiko393 @gjstrap @youcef_benaziz @Mrjiggles10 @TPTG_IR",0,0,"make 150250 within minutes 

learn more 

y2pnewix",make 150250 within minutes learn more y2pnewix
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/XwqqY0kH9s

iBckehsY @kogetu_ @michaelb6 @SuggittCraig @Andreck_Natras @LostKapros @Kennedykab35471 @Tra050662Traore @TheBertier @antoniojose01 @DrayyDrayy1 @deanerysdrogo",0,0,"make 150250 within minutes 

learn more 

ibckehsy",make 150250 within minutes learn more ibckehsy
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/whSEhKLHp3

2dvhiyZP @jrlopez64 @inkmixx @acubides @ZepRony @henrique_pina @MkxMeganx @MoistYour @TFJ61 @fankliyy59647 @KimeTimeMcGill @reypellinore",0,0,"make 150250 within minutes 

learn more 

2dvhiyzp",make 150250 within minutes learn more 2dvhiyzp
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/emFvO7A9IW

a4ekZtzd @chioccarelli_a @FathlfXuEXcndZX @JoseWest22871 @_frankiekim @ochoooaa @seun_adeto14563 @BradHardy5 @MdNadee87929871 @AbigailWaraker @EliseoMaheda @Da_Purp_Killa",0,0,"make 200300 within minutes 

welcome 

a4ekztzd",make 200300 within minutes welcome a4ekztzd
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/TmI7EZ9KrH

lVpHi5rg @scarecrowscrea2 @ZeinYaghi @kmulvs @ShuqiuLi @AwadAlghamdi @smrDJclub @AramisHoumed @Aristid76215978 @daffon88 @Kris10collie @desperado9604",0,0,"make 150300 within minutes 

welcome 

lvphi5rg",make 150300 within minutes welcome lvphi5rg
2025-03-13 15:26:18+00:00,@mrmel_m @crypto_mancers GM,0,0,gm,gm
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/7guvU6e8BI

vWxQRdyl @PierceKath6122 @ptrgngsrr @abdulsalamqayed @JW_Thrillinois @UlovaWakhe @JohnVAmato1 @glenn_axell @kabamaru5656 @Jessica37429055 @divavaiva @deo62277",0,0,"make 150300 within minutes 

welcome 

vwxqrdyl",make 150300 within minutes welcome vwxqrdyl
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/7guvU6e8BI

dvwQq8Yb @rehm_helen @BasavarajIshaan @acristensen @ThobaniBafo @ready_gear @mallakiran7 @tranduy04368828 @Spintonik @vahidkhoda37702 @thetruth9999999 @DurkFarrell",0,0,"make 200300 within minutes 

welcome 

dvwqq8yb",make 200300 within minutes welcome dvwqq8yb
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/TmI7EZ9KrH

iW3X1Mky @troybruno23 @Vardhan131 @kickplanetTV @LASERCATGLOBAL @JosephDCrouch @Toledan013 @RizcoTech @JoffLbt @WhitemanTheOne @Bobst72 @sexyserraono90",0,0,"make 200300 within minutes 

welcome 

iw3x1mky",make 200300 within minutes welcome iw3x1mky
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/emFvO7A9IW

IGhry9k3 @Sam_Wright17 @msmccabe1 @steel_guy @VickyMCastillo @z_lutz8 @Smile_tackle @Sunysunys @cedrickqb12 @itsyeritza07 @sealion82 @heki_sek",0,0,"make 200300 within minutes 

welcome 

ighry9k3",make 200300 within minutes welcome ighry9k3
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/emFvO7A9IW

ReSJF9po @RoyalRooters @zolanskispen @burcuubilginn @alexguima4 @iamnot_avek @jd_woods91 @kaidatoti @table_04614 @nabaj9892 @AAFANSWESTCOAST @kowgentleman",0,0,"make 150300 within minutes 

welcome 

resjf9po",make 150300 within minutes welcome resjf9po
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/TmI7EZ9KrH

V7ZAM93U @Cristia50972374 @eukrainian @varruunnnn @DanielDeMasi78 @RNDDaliG @Dikameraphael @omoiyaeleyinnla @GagoEngr @ax50andar30 @chog22 @BrunoB78",0,0,"make 150300 within minutes 

welcome 

v7zam93u",make 150300 within minutes welcome v7zam93u
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/uwjIawKvoh

AHoLNf6O @Athenians_ @pacoelchato0 @sashaFbaby_ @nuttmarguerite1 @ChopsTheGoblin @ILOVETOUFUUU @Tamber101 @Ouedrao78938735 @Elizabethviega5 @MikeMichaud7 @lalili23",0,0,"make 150250 within minutes 

learn more 

aholnf6o",make 150250 within minutes learn more aholnf6o
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/TmI7EZ9KrH

XBNhluR9 @el_elvis2 @nickdaproud @tlemcanifethi2 @Brandystarrzz @jonrider @jerudesao @carvalhodx @Matthew_Holley @Dayman_Mang @SajBeautie @Prettyakan",0,0,"make 150300 within minutes 

welcome 

xbnhlur9",make 150300 within minutes welcome xbnhlur9
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/TmI7EZ9KrH

xQ8cu1Hl @FrankSi84392764 @keraRachie123 @guiltymonk @ImaLyone @TulsaRamada @hurrican80 @nicolette_baier @MurattKrkynn @EmmySureboy @masayan7711 @KyleSmi96907923",0,0,"make 150250 within minutes 

learn more 

xq8cu1hl",make 150250 within minutes learn more xq8cu1hl
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/TmI7EZ9KrH

wTGEUxhz @VladislavStone @Callout_Gaming @Slimbae21938692 @jasagroservice1 @CYoung98705 @TabinHill @dewalsh5 @Gracie_Butler25 @KidWithTheDream @Liwa_Chance @SusieRoper1",0,0,"make 150250 within minutes 

learn more 

wtgeuxhz",make 150250 within minutes learn more wtgeuxhz
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/emFvO7A9IW

KUoChmNz @sforharry @emrabb @dharanipragash @Going44goal @chrismccraith @victormezrin @aqkings @KameshSelvaraj6 @Nebula1603221 @THiggs118 @russell_1990",0,0,"make 150300 within minutes 

welcome 

kuochmnz",make 150300 within minutes welcome kuochmnz
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/uwjIawKvoh

wrVSkH72 @KumarSwatej @Eliriel_ @kvcryptodinod96 @CarlosV90045421 @daniel196700 @74d153bf1d324ca @debbiekatemoore @REVSERGIOROSA @NicoABC30 @valecaraccioli @devl52",0,0,"make 150300 within minutes 

welcome 

wrvskh72",make 150300 within minutes welcome wrvskh72
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/TmI7EZ9KrH

GYpAgJhQ @thiagoshad @Kerry07462738 @princekianxxx @michaedwards200 @69Pints14509 @ysfmtn87 @c_r_s_i_e @GoldyBrend70332 @dolglas_157 @queencats125 @DavidCoquillet1",0,0,"make 150300 within minutes 

welcome 

gypagjhq",make 150300 within minutes welcome gypagjhq
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/TmI7EZ9KrH

sfUVyo28 @NicolaiKU @yudaadjuz @JaneSch95549814 @MuscleFemale @liborio_ana @DonShelbycule10 @tiagoridolfi @dahlmonte @Sanjidbillah @GayleVillanuev5 @stand_4_truth88",0,0,"make 200300 within minutes 

welcome 

sfuvyo28",make 200300 within minutes welcome sfuvyo28
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/emFvO7A9IW

rhQF8if5 @james_dere47764 @ahmetekizoglu @GThanksy @Bn_Muhammad0 @MKGandhi12 @tobfuuuojgtygf1 @drasamaruiz @Nick___S @sfjn00307594 @SethOwens1987 @wrld_prince_019",0,0,"make 150250 within minutes 

learn more 

rhqf8if5",make 150250 within minutes learn more rhqf8if5
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/uwjIawKvoh

UjRVtxzd @carolineyu1000 @llady04 @_fhfhbfg @erm_tsu @GoranPerkovic @numbersguy91 @Samantha35758 @SilvyLoog @freomang @Klipsoncamera @hodgeam",0,0,"make 200300 within minutes 

welcome 

ujrvtxzd",make 200300 within minutes welcome ujrvtxzd
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/uwjIawKvoh

O2XNDSWP @JEELBY @selfesteemax @rsyl88895806 @DannyOLcf @FaithPetry @2eazystupendous @winFigmqm @Guydid142gmail1 @BatthKaeden @annitalizerr @Rasmuskvamme",0,0,"make 200300 within minutes 

welcome 

o2xndswp",make 200300 within minutes welcome o2xndswp
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/TmI7EZ9KrH

nkqDHBj3 @Brandan_Gypsy15 @PatrickBourke24 @MaraLui16245872 @JeSuisHoode @__ALeigh_ @David20691608 @AwardTravelers @_Seifenoper_ @PritamMaheshw10 @RRzaaaaaaaaaaa @wangziqi2003",0,0,"make 150300 within minutes 

welcome 

nkqdhbj3",make 150300 within minutes welcome nkqdhbj3
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/TmI7EZ9KrH

r6fTF8xW @rylee_josephine @4rthur_000 @Justin_Sharp85 @Single_Shot213 @JRanoliya @BiscuitFlowery @DollarTre @Aroe_Lamuna @BadMess7 @CoachBombay95 @EidhAlharbi",0,0,"make 150300 within minutes 

welcome 

r6ftf8xw",make 150300 within minutes welcome r6ftf8xw
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/XwqqY0kH9s

IF4B3KXa @CatfishBlack99 @abuw_aiman @miCartelera @rohitbattepati @Tthugg @JaniceBakke @khanbhai3310 @AlassanHabibe @Pat1to22 @CurioPon3 @TequalsMCsquare",0,0,"make 150300 within minutes 

welcome 

if4b3kxa",make 150300 within minutes welcome if4b3kxa
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/emFvO7A9IW

uodLnD0i @venezuelaurban @LadyRaiders5 @steve141041 @Pinet32415469 @SaskiaColey @KyleDRitt @Humsca @Starsid3R @mossyswordfish @b_umblb33 @zhngqiy101",0,0,"make 150250 within minutes 

learn more 

uodlnd0i",make 150250 within minutes learn more uodlnd0i
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/emFvO7A9IW

6H7oztN3 @Arikan_Musab @mwintona @ronniemrtnz @unachocoreta @emcylr @xPijee @BachelorSn25385 @shahru08718252 @A_lex51 @Reza848271201 @cuziloverain",0,0,"make 200300 within minutes 

welcome 

6h7oztn3",make 200300 within minutes welcome 6h7oztn3
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/emFvO7A9IW

HSjAavi2 @della_sann @mamenmartinez7 @ManigliaCarlo @rsconsulting11 @3424buddybelle @SkankKush42 @fat_mo22 @thesaintsanj @Ayanja95782345 @balakhan @abbaspour1988",0,0,"make 150300 within minutes 

welcome 

hsjaavi2",make 150300 within minutes welcome hsjaavi2
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/XwqqY0kH9s

oWE0jSa5 @mariomouawad @ronaldh_23 @mattfrancisRE @adnan_tasnim @KLlancaqueo @Olof67153222 @rakan_naif_d @Guru_Bchain @julietallahverd @KLMcghee91 @kennalawl",0,0,"make 150300 within minutes 

welcome 

owe0jsa5",make 150300 within minutes welcome owe0jsa5
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-300% within MINUTES! 📈

🎁Welcome: https://t.co/emFvO7A9IW

rp317FKX @TheDominaTrish @Osondu382140 @Roberto14OG @bartatoni @saqcex @fabdaytona @Chimchi28762762 @muhaina4 @IFreeli @tyonghao @ahmad1987z",0,0,"make 150300 within minutes 

welcome 

rp317fkx",make 150300 within minutes welcome rp317fkx
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 150-250% within MINUTES! 📈

🎁Learn more: https://t.co/XwqqY0kH9s

SbALHfM4 @ShemarStroboy @jricardoasensio @Dominic__Esra @achmadroyyanel1 @CandyJK2 @Johnny76233080 @MarieO17231803 @RaviRavikhari44 @TLAMAMALIAC @SophieeBatemann @KananDas7",0,0,"make 150250 within minutes 

learn more 

sbalhfm4",make 150250 within minutes learn more sbalhfm4
2025-03-13 15:26:18+00:00,"#CryptoPump🚀

Make 200-300% within MINUTES! 📈

🎁Welcome: https://t.co/XwqqY0kH9s

zwWuXZon @Bridget_Lea @NMattik @SwitchOverwatch @SkiesSRL @cristhi45586074 @Matthew_OKC @PrakashLawa @DaveyDuck84 @JamesFebry @miparsons_ @GirardiCaio",0,0,"make 200300 within minutes 

welcome 

zwwuxzon",make 200300 within minutes welcome zwwuxzon
